Time,electricity_demand_values,heat_demand_values,air_pressure,air_temperature,relative_humidity,wind_speed,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,air_temperature_range
2017-05-22,11179.270801881277,3.586497014465,735.9083333333333,19.729166666666668,66.83333333333333,3.3333333333333335,234.70833333333334,57.291666666666664,7.0,16.599999999999998
2017-05-23,12269.158620706,4.008303901750001,732.2375000000001,23.15833333333333,58.458333333333336,5.416666666666667,265.7083333333333,39.583333333333336,9.0,23.299999999999997
2017-05-24,11309.24971073298,0.0,730.5958333333333,24.633333333333336,62.166666666666664,6.708333333333333,250.41666666666666,32.916666666666664,7.0,13.899999999999999
2017-05-25,9959.325511206061,225.8015124170675,731.35,22.083333333333332,55.25,5.041666666666667,261.5416666666667,17.708333333333332,8.0,24.4
2017-05-26,9524.31149796034,725.50003412005,735.225,17.620833333333334,61.5,4.333333333333333,246.54166666666666,12.5,9.0,18.9
2017-05-27,9168.820491549432,468.96256936879996,731.3458333333333,21.087500000000002,70.45833333333333,6.25,263.7916666666667,50.0,12.0,12.3
2017-05-28,9302.627075037737,989.0590225999,735.5833333333334,16.525000000000002,79.75,3.4583333333333335,237.91666666666666,53.125,9.0,16.1
2017-05-29,13148.250813469382,99.182263999525,728.0083333333333,20.854166666666668,79.66666666666667,4.708333333333333,251.875,40.625,8.0,18.400000000000002
2017-05-30,19355.36736230784,0.0,734.1458333333334,18.425,71.5,3.8333333333333335,243.79166666666666,18.75,8.0,18.3
2017-05-31,11811.812502231109,86.2824377395,729.4333333333333,15.179166666666667,80.75,4.5,263.2083333333333,70.83333333333333,11.0,17.700000000000003
2017-06-01,5925.711386443767,646.967273861015,734.1416666666668,17.974999999999998,74.375,5.125,243.125,55.208333333333336,8.0,17.8
2017-06-02,8026.563824922225,1130.55550844414,737.8166666666666,13.079166666666666,59.541666666666664,6.458333333333333,250.875,56.25,11.0,18.900000000000002
2017-06-03,10141.24692796557,857.01560334615,732.8625000000001,13.729166666666666,44.291666666666664,4.375,256.5416666666667,29.166666666666668,9.0,24.4
2017-06-04,12584.022652108448,143.513832419285,734.0041666666666,12.041666666666666,47.791666666666664,5.333333333333333,236.20833333333334,21.875,8.0,22.7
2017-06-05,15332.3786494894,0.0,736.0041666666666,8.845833333333333,74.75,4.0,244.45833333333334,58.333333333333336,10.0,18.299999999999997
2017-06-06,9799.282053089262,415.50374719424997,738.2624999999999,4.1000000000000005,72.66666666666667,4.5,264.9583333333333,56.25,9.0,25.0
2017-06-07,9305.740312681144,598.15341707965,742.0666666666666,4.9875,72.25,4.0,283.125,55.208333333333336,10.0,13.399999999999999
2017-06-08,10654.104663502552,320.7579710922,737.475,11.629166666666668,66.125,5.041666666666667,281.5416666666667,33.333333333333336,11.0,19.4
2017-06-09,12706.432125249381,341.413577366745,733.9,8.475,67.70833333333333,5.5,265.0,34.375,9.0,20.0
2017-06-10,15759.23606938,0.0,733.9583333333334,6.166666666666667,63.666666666666664,4.833333333333333,282.5,10.416666666666666,10.0,23.799999999999997
2017-06-11,19967.69528257342,0.0,736.1833333333334,5.579166666666667,58.583333333333336,4.916666666666667,262.25,20.833333333333332,14.0,20.5
2017-06-12,13799.333886042486,76.245925789225,737.125,8.208333333333334,57.875,3.9583333333333335,273.8333333333333,38.541666666666664,8.0,15.0
2017-06-13,17001.493036723663,23.291643794000002,740.0500000000001,8.004166666666666,52.625,4.166666666666667,278.6666666666667,0.0,9.0,22.3
2017-06-14,17465.6083781243,0.0,740.9125,4.029166666666667,72.75,2.6666666666666665,256.0,42.708333333333336,8.0,12.299999999999999
2017-06-15,16847.483360925547,0.0,736.0416666666666,6.7,75.91666666666667,4.041666666666667,256.8333333333333,51.041666666666664,8.0,17.7
2017-06-16,12766.57761998914,4.05031395799,739.475,8.295833333333333,81.29166666666667,3.8333333333333335,279.4166666666667,78.125,7.0,20.5
2017-06-17,15732.5989605525,0.0,742.0666666666666,0.6749999999999999,75.625,4.291666666666667,228.91666666666666,57.291666666666664,12.0,15.600000000000001
2017-06-18,14987.07639493434,0.0,738.4250000000001,6.179166666666667,72.83333333333333,3.625,272.5416666666667,51.041666666666664,10.0,15.6
2017-06-19,10783.48132664222,0.0,737.8916666666668,9.6875,68.91666666666667,4.916666666666667,252.33333333333334,21.875,13.0,17.8
2017-06-20,10752.020680258362,0.0,736.2833333333333,9.708333333333334,74.625,4.291666666666667,278.9166666666667,46.875,9.0,25.0
2017-06-21,12632.42078592492,0.0,730.8791666666666,15.095833333333333,50.416666666666664,5.041666666666667,262.2083333333333,23.958333333333332,9.0,19.5
2017-06-22,14984.728543739559,80.5666383564,736.4041666666667,13.145833333333334,64.58333333333333,4.708333333333333,281.4166666666667,29.166666666666668,8.0,19.400000000000002
2017-06-23,22014.289716282718,0.0,737.7416666666667,12.637500000000001,60.208333333333336,4.625,249.875,10.416666666666666,13.0,22.8
2017-06-24,25315.444192254618,0.0,736.0208333333334,16.025000000000002,69.125,4.666666666666667,263.6666666666667,41.666666666666664,10.0,22.200000000000003
2017-06-25,20609.32756019972,0.0,734.9833333333332,15.895833333333334,53.375,4.916666666666667,231.41666666666666,4.166666666666667,10.0,20.6
2017-06-26,11876.29054892324,249.2511305134,732.775,20.583333333333332,58.041666666666664,3.375,247.04166666666666,14.583333333333334,7.0,16.1
2017-06-27,10361.234156881847,373.272098978589,734.2541666666666,20.904166666666665,71.08333333333333,5.208333333333333,268.375,54.166666666666664,10.0,17.7
2017-06-28,11116.179688529868,617.5639379489501,737.6374999999999,21.7375,33.333333333333336,3.2916666666666665,302.0416666666667,2.0833333333333335,9.0,22.7
2017-06-29,14407.458059266679,0.0,731.7833333333333,23.141666666666666,45.625,2.9166666666666665,274.375,12.5,6.0,21.1
2017-06-30,12271.55521150256,0.0,734.9499999999999,23.47083333333333,57.791666666666664,4.416666666666667,263.0,27.083333333333332,13.0,18.4
2017-07-01,10360.164327364628,0.0,734.9458333333333,24.633333333333336,50.458333333333336,4.041666666666667,268.0416666666667,48.958333333333336,9.0,26.099999999999998
2017-07-02,11704.32641066947,0.0,736.7708333333334,22.929166666666664,30.0,3.4583333333333335,275.5,16.666666666666668,9.0,20.0
2017-07-03,11405.37358483748,0.0,731.5625,31.2,34.25,5.833333333333333,243.95833333333334,25.0,9.0,18.799999999999997
2017-07-04,11863.224531183645,0.0,731.1458333333334,33.829166666666666,34.166666666666664,3.5416666666666665,244.04166666666666,14.583333333333334,8.0,17.800000000000004
2017-07-05,12254.269132332256,0.0,731.8416666666667,33.925,31.875,4.75,243.04166666666666,20.833333333333332,4.0,15.600000000000001
2017-07-06,11343.642263843276,0.0,732.4333333333334,30.78333333333333,53.166666666666664,3.625,239.04166666666666,26.041666666666668,10.0,17.799999999999997
2017-07-07,9795.18336782685,0.0,729.1333333333333,35.4,31.625,5.208333333333333,253.33333333333334,18.75,10.0,15.500000000000004
2017-07-08,10653.759083249457,0.0,731.7624999999999,35.72083333333333,29.625,4.416666666666667,255.33333333333334,17.708333333333332,7.0,14.400000000000002
2017-07-09,12158.9035618505,0.0,731.0666666666666,34.80833333333333,33.041666666666664,4.416666666666667,275.4166666666667,23.958333333333332,5.0,16.1
2017-07-10,10247.772643132952,0.0,731.9250000000001,33.46666666666667,40.541666666666664,4.583333333333333,266.9166666666667,28.125,7.0,13.799999999999997
2017-07-11,9165.42392410097,0.0,730.8000000000001,34.145833333333336,36.75,4.833333333333333,253.125,31.25,7.0,14.5
2017-07-12,14835.63745420691,0.0,730.7541666666666,34.333333333333336,31.625,4.75,269.2083333333333,22.916666666666668,10.0,16.1
2017-07-13,15768.02981259963,0.0,732.8416666666667,32.358333333333334,38.208333333333336,4.625,246.08333333333334,5.208333333333333,6.0,15.0
2017-07-14,15670.05466555703,0.0,729.9083333333333,32.9625,42.333333333333336,7.375,246.66666666666666,17.708333333333332,9.0,16.1
2017-07-15,13930.08433483939,0.0,727.2541666666666,31.97083333333333,41.833333333333336,6.083333333333333,234.25,32.291666666666664,13.0,22.799999999999997
2017-07-16,10882.628685345142,0.0,729.0041666666666,32.362500000000004,39.083333333333336,7.25,315.5416666666667,18.75,10.0,17.8
2017-07-17,11166.38413762829,0.0,731.2166666666667,31.041666666666668,39.666666666666664,6.25,286.0416666666667,10.416666666666666,8.0,16.1
2017-07-18,13670.57070586399,0.0,734.6416666666668,29.425,46.0,6.833333333333333,234.79166666666666,36.458333333333336,9.0,13.900000000000002
2017-07-19,16628.015356099255,0.0,726.4166666666666,27.40833333333333,48.0,7.291666666666667,252.91666666666666,9.375,10.0,26.1
2017-07-20,19437.96363701561,0.0,726.1,26.03333333333333,60.416666666666664,7.291666666666667,237.16666666666666,35.416666666666664,10.0,18.900000000000002
