Time,electricity_demand_values,heat_demand_values,air_pressure,air_temperature,relative_humidity,wind_speed,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,air_temperature_range,wind_scale_label_Wind scale 2,wind_scale_label_Wind scale 3,humidity_label_Humidity high,humidity_label_Humidity low,humidity_label_Humidity medium,temperature_label_Temp 0-10,temperature_label_Temp 10-20,temperature_label_Temp 20+,temperature_label_Temp below 0,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,electricity_demand_values_rolling_mean_7,electricity_demand_values_rolling_std_7,electricity_demand_values_rolling_mean_14,electricity_demand_values_rolling_std_14,heat_demand_values_rolling_mean_7,heat_demand_values_rolling_std_7,heat_demand_values_rolling_mean_14,heat_demand_values_rolling_std_14,electricity_demand_lag_1,electricity_demand_lag_6,electricity_demand_lag_13
2010-12-15,9372.8731551464,10519.0946618045,734.0833333333334,12.8,68.625,5.916666666666667,232.83333333333337,38.541666666666664,11.0,22.2,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,9352.87298779415,732.3303607508158,9317.7174534812,818.6968298238089,10934.848172820286,3091.497479640551,10787.564022513661,3599.6904467292047,10497.5486717205,8722.556862922609,7910.87039766548
2010-12-16,9642.00654253541,12410.188654301,733.5416666666666,14.575,80.125,4.916666666666667,277.4166666666667,65.625,10.0,27.2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9357.782836029422,732.3331826578897,9376.50466377839,788.3029730228387,10955.838544553355,3087.536535540861,11047.381768109035,3423.0197571435424,9372.8731551464,8308.70141958097,8758.89502825261
2010-12-17,10833.62618438221,17686.324985855,733.0458333333332,15.133333333333333,71.83333333333333,5.041666666666667,281.0833333333333,36.458333333333336,9.0,15.000000000000002,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9489.132790259822,679.9966602402308,9500.157245554814,667.1886191899632,11539.577307949858,2886.7711425396865,11596.583798448677,2908.049958202438,9642.00654253541,9378.02144324851,10013.06699041291
2010-12-18,9970.86688642421,13852.5570671895,731.0333333333333,19.0,78.08333333333333,4.958333333333333,282.0833333333333,37.5,9.0,21.700000000000003,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9849.83632808857,616.1530813804785,9648.3523281355,718.3331816139073,13138.895718071215,2720.027414017702,12250.564395365143,3182.0991013762005,10833.62618438221,9235.271622949953,10694.276860708207
2010-12-19,10241.88712747591,15060.994737605,737.1166666666667,13.7125,81.54166666666667,5.166666666666667,276.0,53.125,7.0,21.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9934.52853425653,580.1863838691802,9645.338034993449,716.7718728084997,13509.19941325893,2595.2554334856663,12230.814355597107,3170.3796641910253,9970.86688642421,9989.50667663701,9259.91103386181
2010-12-20,11797.29691677931,21947.731641095,736.3291666666668,14.741666666666667,82.16666666666667,4.75,278.1666666666667,60.416666666666664,8.0,20.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10078.330749188808,496.7314797491948,9613.024482619714,674.8153462389033,14145.659344828571,2293.277586838875,12083.98178506175,2967.8233478021307,10241.88712747591,10497.5486717205,9791.060912291
2010-12-21,13452.7904678634,28535.058980855,739.4916666666667,12.620833333333332,63.791666666666664,5.583333333333333,249.04166666666663,29.166666666666668,11.0,21.6,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10336.586497780565,812.4587913174646,9794.266331399534,881.7099305066223,15285.791430666359,3725.9398881131433,12886.695723899034,3931.0186218967046,11797.29691677931,9372.8731551464,9338.5042174995
2010-12-22,11181.0210461604,18484.265273725,734.7958333333332,12.408333333333331,51.541666666666664,4.291666666666667,259.2916666666667,13.541666666666666,10.0,30.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,10758.76389722955,1437.4582771345742,10055.81844251185,1316.5636128543301,17144.564389815,6252.959627852763,14039.706281317644,5730.506615271447,13452.7904678634,9642.00654253541,8722.556862922609
2010-12-23,10796.11641764091,17487.974604835,738.7833333333333,7.729166666666667,64.375,6.458333333333333,254.04166666666663,29.166666666666668,8.0,20.6,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11017.070738802979,1303.0904785049863,10187.4267874162,1331.3517514330642,18282.445905803645,5529.18851152537,14619.142225178499,5741.253941809408,11181.0210461604,10833.62618438221,8308.70141958097
2010-12-24,12622.09225353671,25526.91817662,737.625,8.174999999999999,73.125,5.208333333333333,262.375,32.291666666666664,11.0,17.200000000000003,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11181.943578103763,1165.904989498974,10335.538184181793,1269.767049710658,19007.843898737072,4931.124233868636,15273.710603343465,5485.008404623098,10796.11641764091,9970.86688642421,9378.02144324851
2010-12-25,11655.26049163131,21246.125822445,737.7125,5.533333333333334,74.5,5.416666666666667,244.66666666666663,69.79166666666667,9.0,26.7,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11437.438730840122,1268.316827946358,10643.637529464346,1263.4299480370057,20127.92864027493,5444.656488474848,16633.412179173072,5499.790447894429,12622.09225353671,10241.88712747591,9235.271622949953
2010-12-26,11482.22061369631,20486.5046122,731.7791666666667,4.95,71.95833333333333,5.458333333333333,262.0833333333333,39.583333333333336,7.0,27.2,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11678.06638872685,1091.105487779235,10806.29746149169,1234.2079187707486,21184.15274816857,4689.11001968394,17346.67608071375,5395.9087184791115,11655.26049163131,11797.29691677931,9989.50667663701
2010-12-27,12137.03852361761,23377.87318198,735.9499999999999,7.554166666666667,70.04166666666667,4.291666666666667,230.95833333333337,56.25,8.0,21.700000000000003,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11855.256886758336,903.6072618283215,10966.79381797357,1157.9365674116686,21959.225587396428,3888.3372671090046,18052.4424661125,5083.541268363435,11482.22061369631,13452.7904678634,10497.5486717205
2010-12-28,12442.4590901185,24032.28661707,734.6166666666667,8.983333333333333,76.625,4.416666666666667,237.16666666666663,34.375,8.0,16.1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11903.791402020948,909.0827648718188,11120.188949900758,1160.7551854593237,22163.53152180857,3925.0316920099804,18724.661476237463,5123.795105367619,12137.03852361761,11181.0210461604,9372.8731551464
2010-12-29,11232.1197901987,18706.61826016,743.9375,5.483333333333333,70.33333333333333,4.416666666666667,230.25,43.75,11.0,12.2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,11759.458348057393,671.2586932120372,11259.111122643473,1196.3441116104345,21520.27832698214,2956.1997969182903,19332.42135839857,5218.648378583907,12442.4590901185,10796.11641764091,9642.00654253541
2010-12-30,10589.90059996241,16566.3392726,734.8958333333334,8.541666666666666,80.91666666666667,5.125,266.6666666666667,36.458333333333336,12.0,23.9,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11766.758168634293,664.1602003020834,11391.914453718637,1067.060330987713,21552.043039329998,2919.102264088124,19917.24447256682,4573.959996962779,11232.1197901987,12622.09225353671,10833.62618438221
2010-12-31,10955.037303611907,18189.172800195,738.7375000000001,9.504166666666666,52.541666666666664,5.375,252.83333333333337,11.458333333333334,8.0,20.5,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11737.298766108794,716.8712068636064,11459.621172106281,973.4514518164673,21420.380849010715,3145.00115135209,20214.112373873893,4165.917403707229,10589.90059996241,11655.26049163131,9970.86688642421
2011-01-01,11930.36496185296,23901.876841305,732.5291666666667,7.125,59.916666666666664,5.208333333333333,240.83333333333337,4.166666666666667,8.0,17.200000000000003,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11499.148058976678,647.4937745570397,11468.2933949084,967.9710234450009,20372.131509521427,2745.6469589619114,20250.03007489818,4144.559841612649,10955.037303611907,11482.22061369631,10241.88712747591
2011-01-02,10484.14037111416,17514.07799959,733.1916666666666,11.233333333333334,74.0,4.25,258.4583333333333,41.666666666666664,9.0,22.2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11538.448697579772,666.6151154496029,11608.25754315331,871.6715698777849,20751.524512215714,3052.8436479865845,20967.838630192146,3807.8939046853443,11930.36496185296,12137.03852361761,11797.29691677931
2011-01-03,10891.85717628736,19325.145380649,742.1291666666666,5.020833333333333,69.25,4.0,286.75,30.208333333333332,8.0,17.700000000000003,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11395.865805782321,778.0691438297301,11625.56134627033,844.4400345670185,20326.892138985717,3293.1181232548092,21143.058863191072,3563.798273696088,10484.14037111416,12442.4590901185,13452.7904678634
2011-01-04,10307.04930452527,16064.554984163,735.3541666666666,5.3500000000000005,77.25,4.541666666666667,265.2083333333333,26.041666666666668,7.0,15.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,11217.982756163712,720.5947313423713,11560.887079092334,864.7052270934843,19747.931024509857,3011.54448970561,20955.731273159214,3587.0985076808292,10891.85717628736,11232.1197901987,11181.0210461604
2011-01-05,10378.23601643467,16381.995966872,735.6916666666666,10.2875,58.125,5.625,229.54166666666663,17.708333333333332,9.0,20.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,10912.924215364681,546.8962529169854,11336.191281711037,734.1280856778202,18609.683648380284,2599.9585851540096,20064.980987681214,3071.5052203685236,10307.04930452527,10589.90059996241,10796.11641764091
2011-01-06,9503.51487383836,13193.558674337,735.5541666666667,8.237499999999999,65.83333333333333,4.416666666666667,232.91666666666663,33.333333333333336,9.0,17.8,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10790.940819112675,558.9303893868806,11278.849493873484,777.2654214403476,18277.59474933914,2730.687419448767,19914.81889433457,3203.2905134831603,10378.23601643467,10955.037303611907,12622.09225353671
2011-01-07,10390.45328458756,17141.82054312,733.4333333333334,8.629166666666666,66.79166666666667,4.0,260.9583333333333,33.333333333333336,13.0,24.5,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10635.74285823781,744.184411118697,11186.520812173303,905.2529418503101,17795.768949587287,3317.475382790414,19608.074899299,3630.6641786911646,9503.51487383836,11930.36496185296,11655.26049163131
2011-01-08,11204.54219637436,20739.867609625,733.5333333333333,12.008333333333333,73.16666666666667,4.583333333333333,240.29166666666663,35.416666666666664,10.0,17.799999999999997,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10555.08799837719,734.3414525583798,11027.118028676936,826.0380991064962,17646.14719857657,3320.392364930736,19009.139354049,3250.916589143562,10390.45328458756,10484.14037111416,11482.22061369631
2011-01-09,11443.62072094116,21786.10246823,741.5791666666668,4.158333333333333,63.791666666666664,5.208333333333333,259.9583333333333,12.5,13.0,25.6,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10451.399031880248,530.8308629387665,10994.92386473001,808.2655750768726,17194.431594050857,2420.6974356496326,18972.978053133287,3226.84613329727,11204.54219637436,10891.85717628736,12137.03852361761
2011-01-10,11453.32812504826,21814.42703603,739.525,10.929166666666667,81.70833333333333,4.583333333333333,255.25,58.333333333333336,10.0,18.9,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10588.467653284106,650.9743551558021,10992.166729533212,806.5394472781302,17804.72080385657,2986.992735309162,19065.806471421143,3291.775699201659,11443.62072094116,10307.04930452527,12442.4590901185
2011-01-11,10669.86892108637,17668.392833697,739.6333333333333,7.483333333333333,60.875,4.75,242.5,15.625,8.0,25.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10668.677788821378,724.9722337757374,10943.330272492545,750.6471492354821,18160.332468910998,3327.000380350013,18954.131746710427,3158.0377619172764,11453.32812504826,10378.23601643467,11232.1197901987
2011-01-12,10363.42324677447,16327.6475775895,735.2333333333332,8.654166666666667,80.95833333333333,6.0,271.7916666666667,63.541666666666664,9.0,20.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,10720.509162615821,707.5696970912163,10816.71668899025,615.6975256390007,18389.45216170157,3211.8488883310783,18499.567905040927,2809.6578526024086,10669.86892108637,9503.51487383836,10589.90059996241
2011-01-13,10089.87041702796,15817.517200591,731.1999999999999,17.120833333333334,46.5,4.875,260.625,8.333333333333334,10.0,24.5,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10718.393052664363,708.7850351948231,10754.666935888521,614.3850936090042,18381.688106089787,3217.570913329667,18329.64142771446,2867.515973860203,10363.42324677447,10390.45328458756,10955.037303611907
2011-01-14,8972.77216965356,10854.193520441,735.0875,16.541666666666668,50.958333333333336,4.375,270.875,6.25,7.0,30.000000000000004,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10802.158130262877,560.394645650264,10718.950494250343,638.7514702331287,18756.539324126068,2607.4018638028233,18276.15413685668,2909.6114380124527,10089.87041702796,11204.54219637436,11930.36496185296
2011-01-15,8686.54481094576,9596.421022293,735.2541666666666,18.775,56.0,6.041666666666667,258.5833333333333,21.875,13.0,25.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10599.632256700877,892.0283964023126,10577.360127539034,785.2866621091897,17858.306892314784,3978.761717430784,17752.227045445678,3522.3554470734507,8972.77216965356,11443.62072094116,10484.14037111416
2011-01-16,9138.98130044166,11613.6112105675,734.1708333333332,26.09166666666667,69.66666666666667,5.291666666666667,256.3333333333333,28.125,6.0,17.199999999999996,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10239.918344496791,1092.589951253928,10345.65868818852,832.5003822476923,16266.385951267357,4781.8955238911185,16730.408772659106,3672.8970514906964,8686.54481094576,11453.32812504826,10891.85717628736
2011-01-17,8285.36675752069,7816.9449242975,730.6083333333332,27.77916666666667,68.70833333333333,5.75,266.7916666666667,20.833333333333332,9.0,11.599999999999998,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9910.68414156829,1013.8140568134796,10249.575897426199,890.8675990644613,14813.172914458428,4351.195128085765,16308.9468591575,3907.122722293141,9138.98130044166,10669.86892108637,10307.04930452527
2011-01-18,7997.0202318485,5852.33243247385,733.125,26.09166666666667,79.08333333333333,4.666666666666667,258.9166666666667,45.833333333333336,6.0,11.1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9458.118231921497,912.424286526011,10063.398010371437,1010.6246146713797,12813.53261278236,3775.73638996293,15486.93254084668,4402.880537515955,8285.36675752069,10363.42324677447,10378.23601643467
2011-01-19,7565.65447458174,3933.801638955,735.9916666666667,27.424999999999997,65.08333333333333,3.6666666666666665,247.5,28.125,9.0,14.4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,9076.282704887513,879.4873049153435,9898.395933751668,1147.140224461972,11125.523984036194,3883.3005718846744,14757.488072868882,5091.86578826711,7997.0202318485,10089.87041702796,9503.51487383836
2011-01-20,7654.83325473426,5035.628236718,733.9125,28.9375,55.041666666666664,5.5,261.125,8.333333333333334,10.0,15.5,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8676.601451717124,831.4684463566308,9697.497252190744,1293.5785580605693,9354.974564231265,3941.1293571753035,13868.331335160527,5821.029712883003,7565.65447458174,8972.77216965356,10390.45328458756
2011-01-21,8982.99683894386,10992.915411926,735.7791666666667,27.525,67.54166666666667,3.125,242.66666666666663,16.666666666666668,8.0,15.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8328.73899996088,625.5213487406659,9565.448565111878,1404.5043576657467,7814.704712249407,2985.5284432212734,13285.62201818774,6283.706976383711,7654.83325473426,8686.54481094576,11204.54219637436
2011-01-22,10030.90963216496,15640.04517946,732.5666666666666,27.7375,72.04166666666667,4.916666666666667,265.125,28.125,7.0,18.299999999999997,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8330.199667002353,627.2853428000805,9464.915961851615,1391.2181807773277,7834.522125318692,3009.4313537912485,12846.41450881674,6207.874930319549,8982.99683894386,9138.98130044166,11443.62072094116
2011-01-23,9883.72580415116,14956.83499311,732.8208333333333,30.141666666666666,57.375,4.5,279.6666666666667,23.958333333333332,8.0,16.099999999999998,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8522.25178431938,900.7557772393661,9381.085064408087,1311.3999293971858,8697.897004913979,4221.848954854771,12482.141478090667,5848.27579885314,10030.90963216496,8285.36675752069,11453.32812504826
2011-01-24,10805.23851561036,19034.12854895,731.9833333333332,30.995833333333337,57.958333333333336,5.625,229.16666666666663,21.875,8.0,14.499999999999996,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8628.64385627788,1021.6153158251965,9269.663998923086,1182.6240802620653,9175.50040242005,4761.306402650399,11994.336658439237,5268.625247276118,9883.72580415116,7997.0202318485,10669.86892108637
2011-01-25,11159.99748946747,19908.432409055,731.4208333333332,31.854166666666668,53.375,5.208333333333333,243.625,26.041666666666668,6.0,14.499999999999996,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,8988.625536004976,1289.36706678776,9223.371883963237,1100.3983523347351,10777.955205941835,5963.668866878057,11795.743909362096,4910.206823694321,10805.23851561036,7565.65447458174,10363.42324677447
2011-01-26,10832.65752766717,18427.490805346,733.5041666666666,29.78333333333333,63.208333333333336,4.333333333333333,267.0416666666667,21.875,8.0,14.400000000000002,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,9440.479429950545,1430.4530802183567,9258.38106741903,1156.3337619121999,12785.969488310571,6380.583605299605,11955.746736173383,5147.075348114894,11159.99748946747,7654.83325473426,10089.87041702796
2011-01-27,10723.55605327166,18607.7507918575,735.475,27.8,57.916666666666664,4.416666666666667,269.7083333333333,15.625,9.0,18.9,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9907.194151819891,1236.6358201088874,9291.897801768508,1196.9159713000454,14856.496512080714,5287.207752515693,12105.73553815599,5312.221045482333,10832.65752766717,8982.99683894386,8972.77216965356
2011-01-28,9794.75500617516,14496.595954066,735.1875,27.241666666666664,56.416666666666664,5.208333333333333,261.4166666666667,9.375,8.0,19.5,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10345.583123039522,755.3842093344301,9337.161061500201,1240.5986249648943,16795.37116281493,3136.7500569929616,12305.037937532166,5510.819991121446,10723.55605327166,10030.90963216496,8686.54481094576
2011-01-29,7092.364678775438,5377.26919220755,732.5041666666666,29.25,64.125,5.333333333333333,262.9583333333333,10.416666666666666,8.0,14.5,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10461.548575501134,544.0995852233214,9395.874121251743,1241.4772885480722,17295.896954549215,2194.5917525539967,12565.209539933954,5523.022500327082,9794.75500617516,9883.72580415116,9138.98130044166
2011-01-30,7261.39657318134,6159.237595037,733.1916666666666,27.308333333333337,71.91666666666667,3.5416666666666665,250.70833333333337,18.75,7.0,15.6,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10041.756439302631,1396.9394116532326,9282.004111811006,1377.2306250132385,15829.786099227436,5052.439561205672,12263.841552070708,5805.371331733184,7092.364678775438,10805.23851561036,8285.36675752069
2011-01-31,7553.32816382883,7471.156952537,733.3666666666667,27.78333333333333,72.91666666666667,5.291666666666667,249.91666666666663,16.666666666666668,7.0,11.099999999999998,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9667.137977735514,1752.6975723269027,9147.890917006696,1479.8265216019022,14572.986470931291,6256.510218913949,11874.24343667567,6031.001627392691,7261.39657318134,11159.99748946747,7997.0202318485
2011-02-01,7534.57311088933,6712.509154599,735.625,27.316666666666663,71.16666666666667,4.625,272.0416666666667,9.375,5.0,13.299999999999995,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9202.579356052438,1830.023168543701,9095.602446028706,1524.8942009160735,12921.133385729434,6406.993370251489,11849.544295835634,6049.5753626401565,7553.32816382883,10832.65752766717,7565.65447458174
2011-02-02,6675.4407326385935,2861.34784380392,729.4083333333333,27.675,73.79166666666667,5.958333333333333,247.95833333333337,13.541666666666666,12.0,16.099999999999998,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,8684.661587684133,1691.4981606936633,9062.570508817338,1555.2290059277348,11036.00149223572,5932.200205792429,11910.985490273146,5988.035741314857,7534.57311088933,10723.55605327166,7654.83325473426
2011-02-03,7787.633558233389,8548.8767959265,731.1791666666667,25.270833333333332,70.41666666666667,4.708333333333333,274.4166666666667,33.333333333333336,10.0,14.400000000000002,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8090.773474108622,1534.1206173691514,8998.983812964256,1637.1788492060875,8812.266783443996,5608.354947606044,11834.381647762353,6103.679607502047,6675.4407326385935,9794.75500617516,8982.99683894386
2011-02-04,7975.817232431889,9374.9166062615,735.7708333333334,23.241666666666664,64.04166666666667,4.625,246.875,36.458333333333336,10.0,16.7,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7671.355974817439,1004.1687142684588,9008.46954892848,1629.1568986057828,7375.284784025281,3614.445964226724,12085.327973420106,5870.418797363257,7787.633558233389,7092.364678775438,10030.90963216496
2011-02-05,8162.84652919209,10191.2697522465,731.7291666666666,23.291666666666668,82.29166666666667,3.6666666666666665,244.04166666666663,54.166666666666664,7.0,11.7,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7411.507721425544,439.9534535559694,8936.52814846334,1652.4397496283157,6643.616305767496,2157.290008293958,11969.756630158354,5909.377094682212,7975.817232431889,7261.39657318134,9883.72580415116
2011-02-06,8408.35803487109,11277.661741966,731.1,23.8875,75.29166666666667,4.5,254.33333333333337,35.416666666666664,10.0,13.8,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7564.433700056494,493.34022837142163,8803.095069679563,1632.5745040110294,7331.330671487346,2435.6708077338176,11580.55838535739,5827.923057410076,8162.84652919209,7553.32816382883,10805.23851561036
2011-02-07,8114.51161727424,9952.595636369,729.6583333333333,24.52916666666667,74.0,7.125,248.04166666666663,47.916666666666664,10.0,12.2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7728.285337440744,561.6571840975612,8697.711657588128,1604.8356948647772,8062.534121048631,2770.4413320892377,11317.760295989963,5746.34704073857,8408.35803487109,7534.57311088933,11159.99748946747
2011-02-08,8507.40065481788,11025.388774322,730.35,22.883333333333336,73.5,5.333333333333333,254.5,20.833333333333332,12.0,18.799999999999997,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7808.45440221866,572.4689116296482,8505.516879135548,1490.0381530296575,8417.02536159606,2840.041911256905,10669.079373662747,5303.822093914005,8114.51161727424,6675.4407326385935,10832.65752766717
2011-02-09,9360.17496426188,14802.293838662,733.1291666666666,16.083333333333332,77.625,4.541666666666667,262.625,45.833333333333336,9.0,20.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,7947.4297656370245,611.64256576261,8316.045676660578,1280.4423392337978,9033.151021556489,2876.2225440403195,10034.576256896105,4597.841194553645,8507.40065481788,7787.633558233389,10723.55605327166
2011-02-10,8332.13975979279,10897.4849042675,731.6083333333332,19.691666666666663,85.5,4.583333333333333,252.33333333333337,55.208333333333336,8.0,13.9,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8330.963227297494,515.2422168573524,8210.868350703058,1106.4816928303983,10739.000449393357,2019.0069845990474,9775.633616418676,4171.084213426475,9360.17496426188,7975.817232431889,9794.75500617516
2011-02-11,7697.16439373439,8084.41675306,731.0333333333333,21.083333333333332,77.16666666666667,5.583333333333333,247.83333333333337,45.833333333333336,10.0,12.8,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8408.749827520265,457.399573844058,8040.052901168853,841.6348098160747,11074.515893442072,1774.7683715419378,9224.900338733676,3341.8007836484435,8332.13975979279,8162.84652919209,7092.364678775438
2011-02-12,8054.67118341879,9685.341363089,732.9791666666666,18.783333333333335,76.95833333333333,5.333333333333333,203.75,46.875,8.0,16.1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8368.942279134908,510.41109775086596,7890.225000280226,675.5541567458191,10890.158771556144,2029.4892185536155,8766.88753866182,2983.96084485003,7697.16439373439,8408.35803487109,7261.39657318134
2011-02-13,8748.86199556469,12790.501770998,731.8000000000001,17.516666666666666,63.666666666666664,6.416666666666667,264.7083333333333,29.166666666666668,12.0,20.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8353.48865831015,519.2520413898909,7958.961179183323,635.9227472136936,10817.883287390785,2067.1853584244577,9074.606979439066,2825.442886189012,8054.67118341879,8114.51161727424,7553.32816382883
